2025-01-01 11:22:53,396 - 50/100
2025-01-01 11:22:53,410 - 51/100
2025-01-01 11:22:53,429 - 52/100
2025-01-01 11:22:53,458 - 53/100
2025-01-01 11:22:53,500 - 54/100
2025-01-01 11:22:53,513 - 55/100
2025-01-01 11:22:53,527 - 56/100
2025-01-01 11:22:53,542 - 57/100
2025-01-01 11:22:53,568 - 58/100
2025-01-01 11:22:53,577 - 59/100
2025-01-01 11:22:53,600 - 60/100
2025-01-01 11:22:53,629 - 61/100
2025-01-01 11:22:53,670 - 62/100
2025-01-01 11:22:53,690 - 63/100
2025-01-01 11:22:53,702 - 64/100
2025-01-01 11:22:53,716 - 65/100
2025-01-01 11:22:53,736 - 66/100
2025-01-01 11:22:53,755 - 67/100
2025-01-01 11:22:53,792 - 68/100
2025-01-01 11:22:53,829 - 69/100
2025-01-01 11:22:53,866 - 70/100
2025-01-01 11:22:53,902 - 71/100
2025-01-01 11:22:53,938 - 72/100
2025-01-01 11:22:53,975 - 73/100
2025-01-01 11:22:53,986 - 74/100
2025-01-01 11:22:54,004 - 75/100
2025-01-01 11:22:54,026 - 76/100
2025-01-01 11:22:54,047 - 77/100
2025-01-01 11:22:54,066 - 78/100
2025-01-01 11:22:54,088 - 79/100
2025-01-01 11:22:54,108 - 80/100
2025-01-01 11:22:54,128 - 81/100
2025-01-01 11:22:54,151 - 82/100
2025-01-01 11:22:54,174 - 83/100
2025-01-01 11:22:54,193 - 84/100
2025-01-01 11:22:54,215 - 85/100
2025-01-01 11:22:54,250 - 86/100
2025-01-01 11:22:54,263 - 87/100
2025-01-01 11:22:54,275 - 88/100
2025-01-01 11:22:54,287 - 89/100
2025-01-01 11:22:54,300 - 90/100
2025-01-01 11:22:54,312 - 91/100
2025-01-01 11:22:54,326 - 92/100
2025-01-01 11:22:54,348 - 93/100
2025-01-01 11:22:54,390 - 94/100
2025-01-01 11:22:54,431 - 95/100
2025-01-01 11:22:54,470 - 96/100
2025-01-01 11:22:54,511 - 97/100
2025-01-01 11:22:54,528 - 98/100
2025-01-01 11:22:54,546 - 99/100
2025-01-01 11:22:54,564 - 100/100
2025-01-01 11:22:54,576 - prec:0.5315980300897014  recall:0.7940210194282141  F1: 0.5739076710978442 
2025-01-01 11:22:54,577 - Epoch: 4 / 10
2025-01-01 11:30:30,404 - 0.9543027281761169
2025-01-01 11:30:30,509 - 1/100
2025-01-01 11:30:30,517 - 2/100
2025-01-01 11:30:30,524 - 3/100
2025-01-01 11:30:30,531 - 4/100
2025-01-01 11:30:30,539 - 5/100
2025-01-01 11:30:30,546 - 6/100
2025-01-01 11:30:30,554 - 7/100
2025-01-01 11:30:30,561 - 8/100
2025-01-01 11:30:30,567 - 9/100
2025-01-01 11:30:30,575 - 10/100
2025-01-01 11:30:30,582 - 11/100
2025-01-01 11:30:30,589 - 12/100
2025-01-01 11:30:30,596 - 13/100
2025-01-01 11:30:30,603 - 14/100
2025-01-01 11:30:30,610 - 15/100
2025-01-01 11:30:30,617 - 16/100
2025-01-01 11:30:30,625 - 17/100
2025-01-01 11:30:30,632 - 18/100
2025-01-01 11:30:30,639 - 19/100
2025-01-01 11:30:30,647 - 20/100
2025-01-01 11:30:30,654 - 21/100
2025-01-01 11:30:30,662 - 22/100
2025-01-01 11:30:30,669 - 23/100
2025-01-01 11:30:30,680 - 24/100
2025-01-01 11:30:30,691 - 25/100
2025-01-01 11:30:30,703 - 26/100
2025-01-01 11:30:30,710 - 27/100
2025-01-01 11:30:30,717 - 28/100
2025-01-01 11:30:30,724 - 29/100
2025-01-01 11:30:30,730 - 30/100
2025-01-01 11:30:30,745 - 31/100
2025-01-01 11:30:30,754 - 32/100
2025-01-01 11:30:30,763 - 33/100
2025-01-01 11:30:30,769 - 34/100
2025-01-01 11:30:30,783 - 35/100
2025-01-01 11:30:30,790 - 36/100
2025-01-01 11:30:30,815 - 37/100
2025-01-01 11:30:30,846 - 38/100
2025-01-01 11:30:30,876 - 39/100
2025-01-01 11:30:30,902 - 40/100
2025-01-01 11:30:30,908 - 41/100
2025-01-01 11:30:30,951 - 42/100
2025-01-01 11:30:30,977 - 43/100
2025-01-01 11:30:30,984 - 44/100
2025-01-01 11:30:31,002 - 45/100
2025-01-01 11:30:31,020 - 46/100
2025-01-01 11:30:31,028 - 47/100
2025-01-01 11:30:31,048 - 48/100
2025-01-01 11:30:31,068 - 49/100
2025-01-01 11:30:31,091 - 50/100
2025-01-01 11:30:31,102 - 51/100
2025-01-01 11:30:31,119 - 52/100
2025-01-01 11:30:31,145 - 53/100
2025-01-01 11:30:31,186 - 54/100
2025-01-01 11:30:31,198 - 55/100
2025-01-01 11:30:31,208 - 56/100
2025-01-01 11:30:31,222 - 57/100
2025-01-01 11:30:31,245 - 58/100
2025-01-01 11:30:31,252 - 59/100
2025-01-01 11:30:31,273 - 60/100
2025-01-01 11:30:31,298 - 61/100
2025-01-01 11:30:31,333 - 62/100
2025-01-01 11:30:31,350 - 63/100
2025-01-01 11:30:31,359 - 64/100
2025-01-01 11:30:31,372 - 65/100
2025-01-01 11:30:31,390 - 66/100
2025-01-01 11:30:31,407 - 67/100
2025-01-01 11:30:31,443 - 68/100
2025-01-01 11:30:31,475 - 69/100
2025-01-01 11:30:31,508 - 70/100
2025-01-01 11:30:31,541 - 71/100
2025-01-01 11:30:31,573 - 72/100
2025-01-01 11:30:31,606 - 73/100
2025-01-01 11:30:31,615 - 74/100
2025-01-01 11:30:31,631 - 75/100
2025-01-01 11:30:31,651 - 76/100
2025-01-01 11:30:31,669 - 77/100
2025-01-01 11:30:31,686 - 78/100
2025-01-01 11:30:31,706 - 79/100
2025-01-01 11:30:31,723 - 80/100
2025-01-01 11:30:31,740 - 81/100
2025-01-01 11:30:31,760 - 82/100
2025-01-01 11:30:31,781 - 83/100
2025-01-01 11:30:31,798 - 84/100
2025-01-01 11:30:31,817 - 85/100
2025-01-01 11:30:31,849 - 86/100
2025-01-01 11:30:31,859 - 87/100
2025-01-01 11:30:31,869 - 88/100
2025-01-01 11:30:31,880 - 89/100
2025-01-01 11:30:31,890 - 90/100
2025-01-01 11:30:31,900 - 91/100
2025-01-01 11:30:31,911 - 92/100
2025-01-01 11:30:31,931 - 93/100
2025-01-01 11:30:31,970 - 94/100
2025-01-01 11:30:32,007 - 95/100
2025-01-01 11:30:32,043 - 96/100
2025-01-01 11:30:32,081 - 97/100
2025-01-01 11:30:32,096 - 98/100
2025-01-01 11:30:32,112 - 99/100
2025-01-01 11:30:32,128 - 100/100
2025-01-01 11:30:32,138 - prec:0.5625631698938234  recall:0.7921646013719696  F1: 0.599334202004258 
2025-01-01 11:30:32,138 - Epoch: 5 / 10
2025-01-01 11:38:08,990 - 0.9692046642303467
2025-01-01 11:38:09,088 - 1/100
2025-01-01 11:38:09,097 - 2/100
2025-01-01 11:38:09,104 - 3/100
2025-01-01 11:38:09,112 - 4/100
2025-01-01 11:38:09,120 - 5/100
